"id","title"
"OL13596888W","2002 First International IEEE Symposium ""Intelligent Systems"" proceedings, September 10-12, 2002, St. Constantine and Helena resort, Varna, Bulgaria"
"OL13628004W","Proceedings of the sixteenth International Florida Artificial Intelligence Research Society Conference"
"OL13693150W","Artificial intelligence & creativity"
"OL15625027W","Fuzzy information and engineering"
"OL16066382W","Minds, brains, computers"
"OL16925551W","Fuzzy Networks for Complex Systems"
"OL16944279W","Informatics Engineering and Information Science"
"OL16952863W","Who needs emotions?"
"OL16964871W","Advances in artificial intelligence"
"OL16994960W","Machine Learning for Vision-Based Motion Analysis"
"OL17550367W","CaseBased Reasoning Research and Development
            
                Lecture Notes in Artificial Intelligence"
"OL17976385W","Recognition"
"OL18176342W","The Question of artificial intelligence"
"OL2244249W","Archaeology and the application of artificial intelligence"
"OL3466804W","Uncertainty and vagueness in knowledge based systems"
"OL3751375W","The brain makers"
"OL4139493W","Proceedings of the Third Annual Conference of AI, Simulation and Planning in High Autonomy Systems"
"OL4451823W","Truth and modality for knowledge representation"
"OL4545667W","Workshop artificial intelligence en information retrieval"
"OL6274282W","Myshlenie cheloveka i ""iskusstvennyĭ intellekt"""
"OL8019254W","Handbook of Artificial Intelligence"
"OL9076195W","Sorts and Types in Artificial Intelligence: Workshop, Eringerfeld, Frg, April 24-26, 1989"
"OL11176861W","Fuzzy and neural control"
"OL14992466W","Artificial Intelligence in Design '02"
"OL15434806W","Bolo!"
"OL15567966W","Brain thief"
"OL16461322W","Artificial intelligence techniques for networked manufacturing enterprises management"
"OL16661773W","Pattern recognition"
"OL16926773W","Swarm intelligence"
"OL16932783W","Multimodal Technologies for Perception of Humans"
"OL16934819W","Artificial intelligence, automated reasoning, and symbolic computation"
"OL16935139W","Types for Proofs and Programs"
"OL16975012W","Success in Evolutionary Computation"
"OL16975467W","Evolving Fuzzy Systems – Methodologies, Advanced Concepts and Applications"
"OL17545083W","Advanced Artificial Intelligence
            
                Series on Intelligence Science"
"OL2767080W","Fourth International Workshop on Temporal Representation and Reasoning, Daytona Beach, Florida, USA, May 10-11, 1997"
"OL3377813W","Cybersona"
"OL3464962W","Qualitative reasoning"
"OL4112624W","Formal Concepts in Artificial Intelligence"
"OL4391429W","GWAI-89"
"OL4454690W","Understanding language"
"OL4624417W","TREAT (Research Notes in Artificial Intelligence)"
"OL4786339W","AIME 89"
"OL6105028W","AIl vision notes (1979-80)"
"OL8136239W","Understanding Artificial Intelligence (Science Made Accessible)"
"OL8819961W","Expert systems"
"OL9390830W","Uncertainty in Artificial Intelligence. Conference. 22nd 2006"
"OL9507106W","1998 IEEE Conference on Tools With Artificial Intelligence (International Conference on Tools With Artificial Intelligence//Proceedings)"
"OL11671969W","Grasping with mechanical intelligence"
"OL12067831W","The design and devopment of an integrated sensor-based control system using and artificial intelligence approach for a flexible robotics assembly cell"
"OL12242780W","Database and expert systems applications"
"OL13624532W","Third International Joint Conference on Artificial Intelligence"
"OL16497025W","Zhongguo nong cun xin xi hua yan jiu"
"OL16570339W","Symbiosis of technology and computer science"
"OL16919554W","Intelligent Networking, Collaborative Systems and Applications"
"OL16936081W","Rewriting Techniques and Applications"
"OL16959095W","Model Checking and Artificial Intelligence"
"OL2358018W","La vie artificielle"
"OL454588W","Foundations of intelligent systems"
"OL4618558W","Structures of discrete event simulation"
"OL5353809W","Computation and cognition"
"OL918352W","Understanding the Artificial"
"OL9213433W","Parallel Processing for Artificial Intelligence (Machine Intelligence & Pattern Recognition)"
"OL9620527W","Applications of Artificial Intelligence VIII"
"OL11420294W","Künstliche Intelligenz"
"OL13518155W","ECAI 2000"
"OL15175062W","Adversarial Reasoning"
"OL15986125W","Artificial intelligence in medicine : 9th Conference on Artificial Intelligence in Medicine in Europe, AIME 2003, Protaras, Cyprus, October 18-22, 2003 proceedings"
"OL16190293W","Software engineering, artificial intelligence, networking and parallel/distributed computing 2010"
"OL16403504W","GWAI-87"
"OL16557586W","Legal knowledge and information systems"
"OL16916624W","Knowledge and computing"
"OL16944717W","Contemporary Computing"
"OL16951162W","Kinematic self-replicating machines"
"OL17777819W","Multidisciplinary Research in Control"
"OL2291901W","A quoi rêvent les robots?"
"OL3286777W","Intelligent planning"
"OL4310518W","AI '92"
"OL4828646W","L' esprit en friche"
"OL4989679W","The science of artificial intelligence"
"OL5369421W","Knowledge-Based Interpretation of Outdoor Natural Color Scenes (Research Notes in Artificial Intelligence, Vol 4)"
"OL9077777W","Eighth Australian Joint Conference on Artificial Intelligence"
"OL11673950W","Rough sets and intelligent systems paradigms"
"OL12414307W","Mind, machines, and human consciousness"
"OL12539653W","Proceedings"
"OL13244701W","Proceedings"
"OL15473596W","The last Christian"
"OL16930746W","Computer and Computing Technologies in Agriculture IV"
"OL16954788W","Advances in Computing and Communications"
"OL17533980W","Modern Approaches in Applied Intelligence
            
                Lecture Notes in Artificial Intelligence"
"OL17772646W","Activity-Centered Design"
"OL2745054W","How Math Works (How It Works)"
"OL3474599W","From animals to animats 3"
"OL3503947W","Fuzzy logic and intelligent technologies in nuclear science"
"OL4086661W","Evidence theory and its applications"
"OL4373985W","À la recherche de l'intelligence"
"OL4981375W","Artificial intelligence tools in education"
"OL512828W","1999 7th IEEE International Conference on Emerging Technologies and Factory Automation proceedings, ETFA '99, October 18-21, 1999, UPC, Barcelona, Catalonia, Spain"
"OL5405290W","Artificial intelligence on the Commodore 64"
"OL8619757W","Artificial Intelligence and Software Engineering"
"OL11104020W","Knowledge-based expert systems for manufacturing"
"OL11262968W","A National Forum on the Future of Automated Materials Processing in U.S. Industry, the Role of Process Models, Artificial Intelligence, and Computer Integration"
"OL15498408W","AI 2008"
"OL16387864W","Metodologicheskie problemy iskusstvennogo intellekta"
"OL16917180W","Anticipatory Behavior in Adaptive Learning Systems"
"OL16942784W","Modeling Decision for Artificial Intelligence"
"OL1875636W","Automated reasoning with analytic tableaux and related methods"
"OL2036076W","Artificial life playhouse"
"OL2687531W","Tabu search"
"OL2830799W","La terza cibernetica"
"OL3470750W","Turtles, termites, and traffic jams"
"OL4637189W","Data and knowledge (DS-2)"
"OL4645179W","Diagnostic problem solving"
"OL4731979W","AI papers, 1988"
"OL4780360W","Continuous heuristics"
"OL555686W","Europa strike"
"OL8460385W","H.I.V.E"
"OL9384909W","Proceedings of the Fifth Florida Artificial Intelligence Research Symposium"
"OL9595080W","Overcoming rule-based rigidity and connectionist limitations through massively-parallel case-based reasoning"
"OL13463957W","Smart engineering system design"
"OL16940992W","Computational Systems-Biology and Bioinformatics"
"OL16941335W","Image Analysis and Recognition"
"OL16946419W","Modeling, Learning, and Processing of Text Technological Data Structures"
"OL2745023W","Robot rover visual navigation"
"OL2985010W","Operations research and artificial intelligence"
"OL3232650W","Catching ourselves in the act"
"OL3846273W","Music, mind, and machine"
"OL5572253W","Artificial intelligence; a paper symposium"
"OL5895172W","Biomimetic neural learning for intelligent robots"
"OL7951663W","Robotics/Artificial Intelligence/Productivity"
"OL8926477W","Sixth International Conference on Tools With Artificial Intelligence November 6-9, 1994 New Orleans, Louisiana"
"OL9074832W","Fuzzy-Neuro Approach to Agent Applications"
"OL9593630W","Applications of Artificial Intelligence, IV"
"OL9620651W","Applications of Artificial Intelligence 1993: Knowledge-Based Systems in Aerospace and Industry"
"OL12718686W","On combining concepts"
"OL12925158W","Proceedings of the 2002 IEEE International Symposium on Intelligent Control"
"OL13597183W","Artificial intelligence and simulations applied to interatomic potentials"
"OL16961943W","New Developments in Multiple Objective and Goal Programming"
"OL16982971W","Pattern Recognition in Bioinformatics"
"OL1985133W","You've got murder"
"OL2625616W","Studies in real-world problem solving with and without computers"
"OL2851837W","1986 Rochester FORTH Conference"
"OL3253285W","Principles of constraint programming"
"OL3905881W","Advanced technologies"
"OL4387464W","Knowledge based concepts and artificial intelligence"
"OL5477548W","Getting computers to talk like you and me"
"OL6136806W","Het denkende ding"
"OL7801503W","The international dictionary of artificial intelligence"
"OL8029696W","The Phoenix Law"
"OL9238419W","Daemon"
"OL10554126W","Artificial intelligence on the BBC and Electron"
"OL11547479W","General purpose intelligent sensor interface"
"OL1176008W","Nonmonotonic logics"
"OL12385102W","Daisan sedai robotto no shōgeki"
"OL13688824W","Proceedings of the thirteenth national conference on artificial intelligence"
"OL16917374W","Agents and Data Mining Interaction"
"OL16930467W","Advances in Web Intelligence"
"OL16932410W","Global Computing"
"OL16936951W","Transactions on Edutainment V"
"OL16958911W","Reflexing interfaces"
"OL17398668W","50 Years Of Artificial Intelligence Essays Dedicated To The 50th Anniversary Of Artificial Intelligence"
"OL2033726W","Fifth International Workshop on Temporal Representation and Reasoning"
"OL2625608W","Rudiments of a real-world theory of man-computer problem solving"
"OL2702536W","Multi-agent systems"
"OL3821896W","Konnektionistische Sprachproduktion"
"OL4089974W","Artificial believers"
"OL4387476W","Machine intelligence in air traffic management"
"OL6190014W","Le Raisonnement scientifique et sa mécanisation"
"OL7988678W","Artificial Intelligence (Contemporary Issues Companion)"
"OL90501W","The stars are also fire"
"OL9359355W","The Search for Equilibrium in Markov Games (Synthesis Lectures on Artificial Intelligence and Machine Learning)"
"OL11163975W","Myths and legends in learning classification rules"
"OL13364905W","Philosophical perspectives in artificial intelligence"
"OL13614585W","Smart graphics"
"OL16360179W","PRICAI 2010"
"OL16916406W","How the body shapes the way we think"
"OL16986241W","Discovery Science"
"OL16991586W","Enterprise Information Systems"
"OL17102154W","Networked"
"OL2073149W","Dictionary of artificial intelligence and robotics"
"OL2707903W","Human"
"OL3299238W","Foundational issues in artificial intelligence and cognitive science"
"OL3340590W","Artificial intelligence and symbolic mathematical computation"
"OL4788908W","Neural Networks in Artificial Intelligence"
"OL5026650W","Vremi͡a v estestvennom i͡azyke i v sistemakh iskusstvennogo intellekta"
"OL7949850W","Artificial intelligence and computer games"
"OL9309160W","Applications of artificial intelligence andeducation"
"OL11431880W","Proceedings of the 1991 IEEE International Symposium on Intelligent Control, 13-15 August, 1991, Key Bridge Mariott Hotel, Arlington, Virginia, U.S.A"
"OL11519540W","Network structures for distributed situation assessment"
"OL11937319W","Sensor fusion with fuzzy sets for multiple hypothesis logical decisions"
"OL12239023W","Applications of artificial intelligence to mission planning"
"OL12539714W","Proceedings of the 1993 International Workshop on Intelligent User Interfaces"
"OL13384072W","New computing techniques in physics research II"
"OL16931714W","New Frontiers in Artificial Intelligence"
"OL16951293W","Semantic Web Services"
"OL16972038W","Graph classification and clustering based on vector space embedding"
"OL17829120W","Future mind : artificial intelligence : merging the mystical and the technological in the 21st century"
"OL2645846W","The cognitive computer"
"OL2656389W","Wittgenstein's remarks on the foundations of AI"
"OL2665264W","Information and meaning"
"OL3342566W","The Intelligent Micro"
"OL4782730W","Natural language processing technologies in artificial intelligence"
"OL6623688W","The computer revolution in philosophy"
"OL8362310W","Logic-Based Artificial Intelligence (The Kluwer International Series in Engineering and Computer Science Volume 597)"
"OL11602858W","Fuzzy logic decoupled lateral control for general aviation airplanes"
"OL12139788W","The physics of the N-puzzle"
"OL13206203W","Third International Workshop on Temporal Representation and Reasoning (TIME '96) : proceedings : May 19-20, 1996, Key West, Florida"
"OL13264632W","The intelligent micro"
"OL13679021W","Artificial intelligence in higher education"
"OL13690819W","Artificial intelligence and neural networks group"
"OL16380500W","Biologicheskai︠a︡ kibernetika i bionika"
"OL16624417W","Interactive storytelling"
"OL16933203W","Pattern Recognition and Image Analysis (vol. # 3522)"
"OL16943796W","Context and Semantics for Knowledge Management"
"OL16970475W","Symbolic and quantitative approaches to reasoning with uncertainty"
"OL1978735W","Advances in artificial intelligence"
"OL3505971W","Hierarchically intelligent machines"
"OL3568105W","A framework and methodology for enhancing the business impact of artificial intelligence applications"
"OL4479002W","Analogy of automated reasoning"
"OL4742636W","Application of flight systems methodologies to the validation of knowledge-based systems"
"OL83360W","Teach Yourself Electricity and Electronics"
"OL11672540W","A knowledge-based approach to automated flow-field zoning for computational fluid dynamics"
"OL16661767W","Database and expert systems applications"
"OL16931316W","Computer Aided Systems Theory - EUROCAST 2005"
"OL16932883W","Declarative Agent Languages and Technologies II"
"OL16933541W","Knowledge Annotation: Making Implicit Knowledge Explicit"
"OL16956157W","Similarity-Based Clustering"
"OL17986261W","Vision, brain, and cooperative computation"
"OL1989613W","Formale Begriffsanalyse"
"OL2936951W","Integrating symbolic mathematical computation and artificial intelligence"
"OL3256852W","Microcognition"
"OL4052750W","Impossible Minds"
"OL4459315W","Engineering artificial intelligence software"
"OL4615883W","Lingo"
"OL4875652W","Iskusstvennyĭ razum"
"OL6906602W","The Fourth R"
"OL6920310W","Pattern recognition"
"OL8056127W","Artificial Intelligence in Theory and Practice: IFIP 19th World Computer Congress, TC 12"
"OL825087W","Artificial Intelligence"
"OL11163971W","Learning classification trees"
"OL11882911W","Artificial intelligence through simulated evolution"
"OL15486313W","Advances in decision technology and intelligent information systems"
"OL15572708W","Knowledge acquisition from a collaboratively generated encyclopedia"
"OL16930011W","Artificial intelligence"
"OL17814125W","Readings in artificial intelligence : a collection of articles"
"OL2936541W","Complexity"
"OL4110701W","Mechanical intelligence"
"OL4240639W","Automatic detection of secondary creases in finger prints"
"OL482708W","Artificial Intelligence"
"OL5358276W","Artificial and human intelligence"
"OL5734623W","Hands-on AI with Java"
"OL6407362W","The Artificial Life Route to Artificial Intelligence"
"OL6766469W","Catalogue des thèses françaises"
"OL8245463W","Ecai 94: 11th European Conference on Artificial Intelligence August 8-12, 1994, Amsterdam, the Netherlands"
"OL10058413W","Artificial Intelligence: Methodology, Systems, and Applications"
"OL10099814W","Information Theory and Artificial Intelligence to Manage Uncertainty in Hydrodynamic and Hydrological Models"
"OL10664799W","An artificial intelligence framework for experimental design and analysis in discrete event simulation"
"OL12285895W","Genetic algorithms and their applications"
"OL13587141W","Artificial Intelligence and Robotics Symposium, 6-7 November 1985"
"OL13643702W","Intelligent problem solving"
"OL13856478W","Modeling decisions for artificial intelligence"
"OL15911805W","Jiao yu ji shu yu ren gong zhi neng"
"OL15987121W","Artificial intelligence"
"OL16023127W","Experiments in artificial intelligence for microcomputers"
"OL16917479W","Active Media Technology"
"OL16950269W","Case-Based Reasoning Research and Development"
"OL17191461W","Artificial Intelligence – Agent Behaviour"
"OL1886312W","Computers that think?"
"OL2033863W","The 1998 IEEE International Conference on Evolutionary Computation proceedings : IEEE World Congress on Computational Intelligence : Anchorage, Alaska, May 4-9, 1998"
"OL3479972W","An introduction to computational learning theory"
"OL4325218W","Applications of artificial intelligence in engineering VII"
"OL4442634W","Engineering artificial intelligence"
"OL4623220W","Practical applications of expert systems"
"OL4693649W","Metodologii͡a osvoenii͡a intellektualʹnykh sistem i vychislitelʹnoĭ tekhniki"
"OL8003853W","Associative engines"
"OL9168089W","Neural Networks in Vision and Pattern Recognition (Series in Machine Perception and Artificial Intelligence, Vol 3)"
"OL11062322W","Decision and intelligence"
"OL11089343W","Signal analysis, measurement theory, photo-electronic technology, and artificial intelligence"
"OL11674635W","Scalable uncertainty management"
"OL12090319W","Computational models of argument"
"OL12247854W","Proceedings of the Symposium on Artificial Intelligence and Programming Languages"
"OL12342722W","Logics in artificial intelligence"
"OL12436979W","The allure of machinic life"
"OL12603160W","1993 Goddard Conference on Space Applications of Artificial Intelligence"
"OL12707574W","Adaptive Prozesse und künstliche Intelligenz"
"OL16112884W","Non-standard parameter adaptation for exploratory data analysis"
"OL16927659W","Research and Development in Intelligent Systems XXVI"
"OL16932477W","On the Move to Meaningful Internet Systems 2005: CoopIS, DOA, and ODBASE (vol. # 3761)"
"OL16933052W","Environments for multi-agent systems II"
"OL16940447W","Next Generation Data Technologies for Collective Computational Intelligence"
"OL16955773W","Cutting-Edge Research Topics on Multiple Criteria Decision Making"
"OL16994363W","Journal on Data Semantics VI"
"OL18150400W","The age of spiritual machines : when computers exceed human intelligence"
"OL3257366W","Parallel implementations of backpropagation neural networks on transputers"
"OL4090047W","Systems theory and scientific philosophy"
"OL4466305W","Creating a memory of causal relationships"
"OL4843865W","FRM: Ein Frame-Reprasentationsmodell und seine formale Semantik"
"OL6040747W","Artificial intelligence in education"
"OL6067115W","Technical evaluation report on knowledge based system applications for guidance and control"
"OL7953947W","INTRO ARTIFICIAL INTELLIGENCE EXP SYS"
"OL9507283W","Sixth International Conference on Software Engineering, Artificial Intelligence, Networking and .."
"OL9593646W","Applications of Artificial Intelligence Ii, April 9-11, 1985, Arlington Va, Prcds of Spie V. 548 (Applications of Artificial Intelligence)"
"OL10058433W","Neural Networks Theory"
"OL13637291W","Smart engineering system design"
"OL15976721W","The God hater"
"OL15987787W","MICAI 2009"
"OL16612992W","Understanding the present"
"OL16686049W","Web intelligence meets brain informatics"
"OL16915905W","Foundations of Intelligent Systems"
"OL16955347W","Web Information Systems and Technologies"
"OL16962806W","Computer Vision – ACCV 2010"
"OL18164903W","ACM Sigart International Conference on Artificial Intelligence and Law"
"OL2085103W","Naive causal modeling"
"OL520335W","1999 International Conference on Information Intelligence and Systems"
"OL5204606W","Teorii͡a deduktivnykh sistem i ee primenenii͡a"
"OL6927045W","11th IEEE International Conference on Tools With Artificial Intelligence"
"OL7246277W","Automaton theory and learning systems"
"OL8300961W","The Age of Spiritual Machines"
"OL11262595W","An overview of computer-based natural language processing"
"OL11334379W","The Memory of Earth"
"OL11950414W","Agent-oriented Information Systems IV"
"OL13283039W","Proceedings"
"OL13568525W","Proceedings of the eighteenth annual conference of the Cognitive Science Society"
"OL16835631W","A texture analysis approach to computer vision for identification of roads in aerial photographs"
"OL16919865W","Genetic Programming Theory and Practice VIII"
"OL16933133W","On the Move to Meaningful Internet Systems 2005: CoopIS, DOA, and ODBASE (vol. # 3760)"
"OL17994504W","AI superpowers"
"OL2146821W","Beyond humanity"
"OL222339W","Passionate Engines"
"OL2419660W","Künstliche Intelligenz-Forschung in Deutschland"
"OL3266074W","Distributed software agents and applications"
"OL3283224W","Solving the frame problem"
"OL4054597W","Le applicazioni giuridiche dell'intelligenza artificiale"
"OL4170004W","The enchanted loom"
"OL4505538W","Machines that think"
"OL4866714W","Exploring artificial intelligence on your microcomputer"
"OL5103771W","LISP"
"OL5126312W","1978 ACM Computer Science Conference, 21 February-23 February, 1978, Detroit, Michigan"
"OL5417935W","Kikai chinōron"
"OL5894798W","Intelligent information processing and web mining"
"OL5971301W","Automated reasoning with Otter"
"OL6714741W","Pattern recognition and artificial intelligence"
"OL8021724W","Artificial Intelligence"
"OL11553050W","Autonomous power expert system"
"OL12017047W","Evolutionary computation"
"OL12639863W","The role of pragmatic factors in analogical problem solving"
"OL13389462W","IUI 02"
"OL13620352W","Artificial intelligence in medicine"
"OL15485586W","Convite aos educadores"
"OL16917581W","Control, Computation and Information Systems"
"OL16929863W","Next generation artificial vision systems"
"OL16937169W","Computer Aided Verification (vol. # 3576)"
"OL16953703W","Knowledge-Based and Intelligent Information and Engineering Systems"
"OL16956898W","Medical Image Computing and Computer-Assisted Intervention – MICCAI 2011"
"OL16958791W","Transactions on Computational Systems Biology XIII"
"OL16961896W","Convergence and Hybrid Information Technology"
"OL16964381W","AI 2001"
"OL17832577W","From animals to animats 5"
"OL1941682W","Programming in Scheme"
"OL3370743W","IEEE International Joint Symposia on Intelligence and Systems"
"OL3861490W","Künstliche Intelligenz"
"OL4327986W","Artificial intelligence"
"OL4645769W","Case-based planning"
"OL4790791W","Extending explanation-based learning by generalizing the structure of explanations"
"OL49673W","Xenocide"
"OL5894540W","Logic for programming, artificial intelligence, and reasoning"
"OL600121W","Mente, comportamento e intelligenza artificiale"
"OL6542617W","Control and Dynamic Systems, Neural Network Systems Techniques and Applications, Volume 7 (Neural Network Systems Techniques and Applications, Vol 7)"
"OL8089631W","Artificial Intelligence"
"OL11674055W","Term Rewriting and Applications"
"OL12439242W","Das Zwischending"
"OL15408555W","Hybrid artificial intelligence systems"
"OL15946543W","Prolog programming for artificial intelligence"
"OL16356121W","Information systems and artificial intelligence"
"OL16376659W","Problemy modelirovanii︠a︡ i︠a︡zykovoĭ interakt︠s︡ii"
"OL16386362W","Lingvisticheskie problemy ""Iskusstvennogo intellekta"""
"OL16928975W","MICAI 2004"
"OL16940775W","Inductive Logic Programming"
"OL16945404W","Advances in Computer Science, Environment, Ecoinformatics, and Education"
"OL17814578W","Intelligentmachines : an introductory perspective of artificial intelligence and robotics"
"OL17897265W","A Closed and Common Orbit"
"OL1813638W","Conceptual structures"
"OL1875032W","Terminal logic"
"OL2430663W","In the mind of the machine"
"OL2674953W","Artificial Intelligence in Action"
"OL3376711W","The origin and its meaning"
"OL4102780W","European Workshop on Planning"
"OL4451408W","Knowledge representation"
"OL4456236W","Object-oriented programming for artificial intelligence"
"OL4870575W","Arms and Artificial Intelligence"
"OL4981635W","Artificial intelligence"
"OL612200W","Sztuczna inteligencja w politologii"
"OL13426149W","Seventh IEEE Conference on Artificial Intelligence Applications"
"OL15080675W","Donald Michie on machine intelligence, biology and more"
"OL16508352W","Estestvennyĭ i iskusstvennyĭ intellekt"
"OL16941588W","Logical Aspects of Computational Linguistics"
"OL16945643W","Learning Structure and Schemas from Documents"
"OL16959592W","Artificial Neural Networks ICANN 2007"
"OL17355894W","Artificial Intelligence"
"OL17537175W","Privacy and Security Issues in Data Mining and Machine Learning
            
                Lecture Notes in Artificial Intelligence"
"OL17605984W","Artificial Intelligence for Games"
"OL2689989W","Knowledge-based programming for music research"
"OL2998832W","The rise of the expert company"
"OL4286627W","Theory and applications of problem solving"
"OL5476627W","Heuristic modeling using rule-based computer systems"
"OL5479037W","Artificial intelligence"
"OL5900096W","Edited versions of selected papers from the International Conference on ""Logic, Informatics, Law,"" Florence, Italy, April 1981"
"OL6443826W","Behavior generation in intelligent systems"
"OL9098102W","Artificial Intelligence and Education, (Frontiers in Artificial Intelligence and Applications, 3)"
"OL9890223W","Advances in Intelligent It (Frontiers in Artificial Intelligence and Applications, 90)"
"OL11080117W","1988 Goddard Conference on Space Applications of Artificial Intelligence"
"OL12463892W","Retrieving adaptable cases"
"OL13145076W","IUI 99, 1999 International conference on Intelligent User Interfaces"
"OL15987814W","Pattern recognition and machine intelligence"
"OL16698607W","Advanced techniques in Web intelligence"
"OL16715742W","The evaluation of air-to-air combat situations by Navy fighter pilots with artificial intelligence applications"
"OL16929956W","Vagueness in Communication"
"OL16941356W","Advances in Neural Networks – ISNN 2011"
"OL16959577W","Robotic Mapping and Exploration"
"OL16981604W","Active Media Technology"
"OL17832547W","Machine musicianship"
"OL5258222W","Directions in artificial intelligence: natural language processing"
"OL7391686W","Artificial intelligence techniques"
"OL9308178W","A safety-based decision making architecture for autonomous systems"
"OL9961186W","Artificial Intelligence in Energy And Renewable Energy Systems"
"OL11746124W","The physics of the N-puzzle: a case study in artificial intelligence"
"OL12625725W","Advances in computer cybernetics"
"OL13085759W","Advance papers of the Fourth International Joint Conference on Artificial Intelligence, IJCAI-75, 3-8 September 1975, Tbilisi, Georgia, USSR"
"OL15160225W","The Facts on File dictionary of artificial intelligence"
"OL15537218W","Service intelligence and service science"
"OL16661325W","Knowledge science, engineering and management"
"OL16922387W","Mechanisms and Robots Analysis with MATLAB®"
"OL16932540W","Natural Language Processing and Information Systems"
"OL16933297W","Evolutionary Image Analysis and Signal Processing"
"OL16933510W","Inductive Logic Programming"
"OL16935170W","Theorem Proving in Higher Order Logics"
"OL16959626W","Human-Computer Interaction – INTERACT 2011"
"OL3340780W","Artificial Intelligence Techniques"
"OL4140903W","Intelligent applications"
"OL6212437W","Divergence"
"OL8059388W","Programming in Scheme"
"OL8232622W","21st Century Complete Guide to United States Army Developmental Test Command (DTC), Material Testing of Weapons and Equipment, Army Test and Evaluation ... Robotics, Artificial Intelligence (CD-ROM)"
"OL10582036W","Proceedings of a seminar on social implications of artificial intelligence and expert systems, Cosener,s House, Abingdon, Oxford, 10-12 May 1985"
"OL10861160W","IJCAI-79"
"OL11623086W","Automated concurrent blackboard system generation in C++"
"OL16354332W","AIME 87"
"OL16354725W","User models in dialog systems"
"OL16941246W","Advanced Research on Computer Education, Simulation and Modeling"
"OL16942683W","Networked Digital Technologies"
"OL16946449W","Adaptive and Intelligent Systems"
"OL16978512W","Computing with Instinct"
"OL2936529W","Analogy-making as perception"
"OL2949901W","Artificial intelligence in finance & investing"
"OL3790588W","Information Modelling and Knowledge Bases XIV (Frontiers in Artificial Intelligence and Applications, 94)"
"OL4476090W","The expected-outcome model of two-player games"
"OL5473953W","The MedIndEx System"
"OL6410849W","Természetes és mesterséges értelem"
"OL735789W","3-D machine vision"
"OL8056878W","Advanced Topics in Artificial Intelligence: International Summer School, Prague, Czechoslovakia, July 6-17, 1992"
"OL11980856W","New frontiers in artificial intelligence"
"OL12268283W","Knowledge-based intelligent information engineering systems & allied technologies"
"OL13034362W","Aspects of the theory of artificial intelligence"
"OL13571407W","AISB89"
"OL16911013W","Evaluation of the artificial intelligence program STAMMER2 in the tactical situation assessment problem"
"OL16931958W","Case-Based Reasoning Research and Development"
"OL16981470W","Modeling Uncertainty with Fuzzy Logic"
"OL1714305W","L' idéographie dynamique"
"OL2645866W","Dynamic Memory"
"OL3153582W","AI technology from the laboratory into the workplace"
"OL3334402W","Blindness in designing intelligent systems"
"OL3341020W","Advances in artificial intelligence"
"OL3359876W","Creating Internet Intelligence"
"OL4310267W","Generating abstraction hierarchies"
"OL4967942W","Advances in artificial intelligence"
"OL5283382W","Artificial intelligence"
"OL6600447W","Theoretical approaches to non-numerical problem solving"
"OL9075576W","Artificial Intelligence and Neural Networks"
"OL11370933W","Science observed"
"OL12439309W","Symbolic and quantitative approaches to reasoning with uncertainty"
"OL12630564W","Chips challenging champions"
"OL13547342W","AI for Game Developers"
"OL16930532W","Computer and Computing Technologies in Agriculture IV"
"OL16941301W","Service Robotics within the Digital Home"
"OL16966852W","KI 2002"
"OL16981943W","Foundations of Computational, IntelligenceVolume 6"
"OL17832684W","Multiagent systems"
"OL2131724W","Clausal form logic"
"OL2650496W","The essence of artificial intelligence"
"OL4275323W","Industrial applications of artificial intelligence"
"OL4848479W","AI in IA"
"OL6798341W","Pattern-directed inference systems"
"OL6801052W","Artificial intelligence and pattern recognition in computer aided design"
"OL8241719W","Artificial Intelligence Vocabulary (Terminology Bulletins & Vocabularies)"
"OL9198137W","Intention-Based Diagnosis of Novice Programming Errors (Research Notes in Artificial Intelligence)"
"OL11022585W","ARTIFICIAL INTELLIGENCE"
"OL11674049W","Ubiquitous intelligence and computing"
"OL11968391W","Adaptive agents and multi-agent systems III"
"OL12375349W","Proceedings"
"OL12629141W","Advance papers of the fourth International Joint Conference on Artificial Intelligence, Tbilisi, Georgia, USSR, 3-8 September 1975"
"OL13372882W","Proceedings, Fourth Annual Conference: AI, Simulation and Planning in High Autonomy Systems"
"OL13595601W","AI 2002"
"OL15498416W","PRICAI 2008"
"OL15502801W","Artificial intelligence"
"OL16932984W","Intelligent Agents and Multi-Agent Systems"
"OL16933954W","Verified Software: Theories, Tools, Experiments"
"OL16940893W","Designing intelligent machines"
"OL16955460W","Automated Multi-Camera Surveillance: Algorithms and Practice"
"OL17429029W","Logic For Programming Artificial Intelligence And Reasoning 18th International Conference Lpar18 Merida Venezuela March 1115 2012 Proceedings"
"OL2645859W","Reading and understanding"
"OL2721344W","Introduction to artificial life"
"OL3568111W","Knowledge processing and applied artificial intelligence"
"OL4468133W","Abductive inference models for diagnostic problem-solving"
"OL4624508W","Interpretation of visual motion"
"OL4646838W","Artificial Intelligence in Real-Time Control 1989"
"OL4994014W","1987 Workshop on Computer Architecture for Pattern Analysis and Machine Intelligence, CAPAMI '87, October 5-7, 1987, Seattle, Washington"
"OL9199056W","Journal of Artificial Intelligence Research, Volume 6 (JAIR)"
"OL9253378W","Reasoning With Incomplete Information (Research Notes in Artificial Intelligence)"
"OL11663608W","Industrial and engineering applications of artificial intelligence and expert systems"
"OL12030915W","First IEEE International Conference on Cognitive Informatics"
